x,rho
-3.7095564891222805,0.08260473055408686
-3.7075561890472617,0.08262658967568128
-3.705555888972243,0.08264846337771435
-3.7035555888972245,0.08267035167661897
-3.7015552888222056,0.08269225458885471
-3.699554988747187,0.08271417213090795
-3.697554688672168,0.08273610431929189
-3.695554388597149,0.08275805117054665
-3.6935540885221307,0.08278001270123925
-3.691553788447112,0.08280198892796374
-3.689553488372093,0.08282397986734125
-3.6875531882970742,0.08284598553602003
-3.6855528882220554,0.08286800595067548
-3.6835525881470366,0.08289004112801027
-3.681552288072018,0.08291209108475435
-3.6795519879969993,0.08293415583766506
-3.6775516879219805,0.08295623540352713
-3.6755513878469617,0.08297832979915278
-3.673551087771943,0.08300043904138173
-3.6715507876969244,0.08302256314708135
-3.6695504876219056,0.08304470213314664
-3.6675501875468868,0.08306685601650034
-3.665549887471868,0.08308902481409289
-3.663549587396849,0.08311120854290265
-3.6615492873218303,0.08313340721993583
-3.659548987246812,0.08315562086222662
-3.657548687171793,0.08317784948683722
-3.655548387096774,0.0832000931108579
-3.6535480870217554,0.08322235175140709
-3.6515477869467365,0.0832446254256314
-3.649547486871718,0.08326691415070568
-3.6475471867966993,0.08328921794383319
-3.6455468867216805,0.08331153682224549
-3.6435465866466616,0.08333387080320262
-3.641546286571643,0.08335621990399313
-3.639545986496624,0.08337858414193412
-3.6375456864216056,0.08340096353437135
-3.6355453863465867,0.0834233580986793
-3.633545086271568,0.08344576785226115
-3.631544786196549,0.08346819281254894
-3.6295444861215302,0.08349063299700361
-3.6275441860465114,0.08351308842311499
-3.625543885971493,0.08353555910840199
-3.623543585896474,0.08355804507041255
-3.6215432858214553,0.08358054632672378
-3.6195429857464365,0.08360306289494197
-3.6175426856714177,0.08362559479270269
-3.6155423855963993,0.08364814203767086
-3.6135420855213805,0.08367070464754076
-3.6115417854463616,0.08369328264003617
-3.609541485371343,0.08371587603291034
-3.607541185296324,0.08373848484394619
-3.605540885221305,0.08376110909095624
-3.6035405851462867,0.08378374879178274
-3.601540285071268,0.08380640396429775
-3.599539984996249,0.08382907462640318
-3.59753968492123,0.08385176079603085
-3.5955393848462114,0.08387446249114254
-3.593539084771193,0.08389717972973011
-3.591538784696174,0.08391991252981555
-3.5895384846211553,0.08394266090945103
-3.5875381845461365,0.08396542488671897
-3.5855378844711177,0.08398820447973208
-3.583537584396099,0.0840109997066335
-3.5815372843210804,0.0840338105855968
-3.5795369842460616,0.08405663713482606
-3.5775366841710428,0.08407947937255598
-3.575536384096024,0.08410233731705191
-3.573536084021005,0.08412521098660992
-3.5715357839459867,0.08414810039955686
